id,menus_appeared,true_menus_count
367882,3,2
367886,3,1
367893,2,1
367974,3,2
367985,3,2
367991,3,2
367997,2,1
367998,2,1
368000,2,1
368007,2,1
368008,2,1
368017,2,1
368019,2,1
368028,2,1
368030,2,1
368040,2,1
368058,2,1
368059,2,1
368073,5,1
368075,2,1
368078,2,1
368079,3,1
368080,3,1
368082,2,1
368083,2,1
368084,3,1
368085,2,1
368086,2,1
368087,2,1
368098,4,1
368103,4,1
368104,3,1
368105,3,1
368106,3,1
368107,4,1
368108,4,1
368117,3,1
368118,3,1
368119,3,1
368131,8,1
368132,8,1
368135,3,2
368142,2,1
368143,2,1
368144,2,1
368145,2,1
368146,3,1
368147,2,1
368148,2,1
368149,2,1
368150,2,1
368366,2,1
368367,2,1
368370,2,1
368374,2,1
368384,2,1
368385,2,1
368386,2,1
368387,3,1
368407,2,1
368433,2,1
368438,2,1
368441,2,1
368443,2,1
368444,2,1
368445,2,1
368452,2,1
368458,2,1
368462,2,1
368492,2,1
368493,3,1
368495,2,1
368510,7,1
368511,7,1
368516,2,1
368517,2,1
368519,2,1
368520,2,1
368521,4,1
368523,5,1
368528,4,1
368532,2,1
368534,2,1
368595,3,1
368597,2,1
368598,2,1
368603,2,1
368604,2,1
368687,2,1
368696,2,1
368697,2,1
368698,2,1
368757,2,1
368798,3,1
368799,2,1
368800,3,1
368803,3,1
368804,2,1
368808,2,1
368809,3,1
368810,2,1
368811,3,1
368813,4,1
368817,2,1
368827,2,1
368881,2,1
369010,3,1
369025,17,1
369037,3,1
369045,3,1
369047,5,1
369048,3,1
369049,5,1
369050,5,1
369051,3,1
369052,4,1
369054,3,1
369060,2,1
369061,4,1
369062,6,1
369063,6,1
369079,2,1
369098,2,1
369100,2,1
369101,2,1
369102,2,1
369103,2,1
369104,2,1
369105,3,2
369148,3,1
369154,2,1
369158,2,1
369159,2,1
369180,2,1
369260,2,1
369271,2,1
369276,2,1
369283,2,1
369319,2,1
369320,2,1
369322,2,1
369338,2,1
369339,2,1
369366,2,1
369372,2,1
369403,2,1
369492,2,1
369506,2,1
369507,2,1
369509,2,1
369511,2,1
369524,2,1
369534,2,1
369536,2,1
369537,2,1
369538,2,1
369539,2,1
369540,2,1
369541,2,1
369547,2,1
369616,2,1
369706,2,1
369708,2,1
370038,2,1
370162,2,1
370165,2,1
370394,2,1
370509,3,1
370513,2,1
370700,2,1
370736,2,1
370789,2,1
370839,2,1
370938,2,1
371022,2,1
371050,2,1
371054,2,1
371066,2,1
371067,2,1
371077,2,1
371078,2,1
371111,2,1
371317,2,1
371352,2,1
371353,2,1
371354,2,1
371708,2,1
371712,2,1
371716,2,1
371723,2,1
371725,2,1
371727,2,1
371729,2,1
371956,2,1
371958,2,1
371974,2,1
371975,2,1
371976,2,1
372086,2,1
372381,2,1
372383,3,2
372385,2,1
372386,2,1
372399,2,1
373684,3,2
374771,2,1
378443,2,1
381613,2,1
401633,2,1
401635,2,1
402204,2,1
411135,2,1
414378,2,1
414380,2,1
415471,2,1
424772,2,1
424774,2,1
424776,2,1
424778,2,1
424780,2,1
424781,2,1
425853,2,1
425854,2,1
426836,2,1
426838,2,1
426839,2,1
426840,2,1
426841,2,1
426842,2,1
426843,2,1
426844,2,1
426845,2,1
426846,2,1
426865,2,1
426866,2,1
426867,2,1
426870,2,1
426884,2,1
426885,2,1
426886,2,1
426888,2,1
426889,2,1
426926,2,1
426927,2,1
426930,2,1
426931,2,1
426934,2,1
426935,2,1
426985,2,1
426986,2,1
433723,1,2
433724,0,1
433730,0,1
433742,0,1
433748,0,1
439229,2,1
439300,2,1
440019,0,1
443520,3,1
443919,2,1
443920,2,1
445928,2,1
445929,2,1
448280,2,1
448281,2,1
448285,2,1
448286,2,1
448292,2,1
448294,2,1
448299,2,1
448300,2,1
448302,2,1
448304,2,1
448307,2,1
448309,2,1
448310,2,1
448312,2,1
451682,2,1
451683,2,1
451684,2,1
451687,2,1
451688,2,1
451689,2,1
451690,2,1
451752,2,1
451753,2,1
451756,2,1
451764,2,1
451766,2,1
451769,2,1
451770,2,1
451771,2,1
451772,2,1
451778,2,1
451861,2,1
451863,3,1
451865,2,1
451866,2,1
451920,2,1
452088,2,1
452089,2,1
452246,2,1
452313,2,1
452423,2,1
452615,2,1
452616,2,1
452618,2,1
452625,2,1
452626,2,1
452627,2,1
452628,2,1
452629,3,2
453436,2,1
453437,2,1
453438,2,1
453654,2,1
453768,3,2
453770,2,1
453772,2,1
453779,2,1
453782,4,3
453897,2,1
453974,2,1
453977,2,1
453981,2,1
453983,2,1
453985,2,1
453986,2,1
453987,2,1
453988,2,1
453991,2,1
453993,2,1
453995,2,1
453999,2,1
454000,2,1
454002,2,1
454004,2,1
454005,2,1
454007,2,1
454008,2,1
454010,2,1
454013,2,1
454015,2,1
454271,3,2
454273,2,1
454275,2,1
454277,2,1
454294,3,2
454298,2,1
454305,2,1
454310,2,1
454511,3,1
454512,3,1
454573,2,1
454574,2,1
454581,2,1
454582,2,1
454584,2,1
454591,2,1
454596,2,1
454749,2,1
454751,2,1
454757,2,1
455371,2,1
455649,2,1
455651,2,1
455655,3,2
455872,2,1
455997,3,2
456004,2,1
456005,2,1
456237,2,1
456265,3,2
456537,4,2
456705,2,1
456706,2,1
456708,2,1
456710,2,1
456864,2,1
457276,2,1
457750,2,1
458791,2,1
460161,2,1
460165,2,1
460167,2,1
460169,2,1
460623,3,2
460624,3,2
460625,3,2
460627,3,2
460629,3,2
460631,3,2
460632,3,2
460633,3,2
460634,2,1
460635,3,2
460636,3,2
460638,2,1
460639,3,2
460640,3,2
460964,2,1
460965,2,1
460967,2,1
460968,2,1
460969,2,1
460970,2,1
460972,2,1
460973,2,1
460980,3,2
460981,3,2
460983,3,2
461234,2,1
461325,3,2
461563,2,1
461564,2,1
461565,2,1
461575,2,1
461576,2,1
462487,2,1
463351,2,1
465892,2,1
465893,2,1
467220,0,1
467221,0,1
468121,2,1
468122,2,1
468124,2,1
468125,2,1
468126,2,1
468128,2,1
468501,2,1
468502,2,1
468503,2,1
474997,2,1
474998,2,1
475983,2,1
476085,2,1
476701,2,1
477050,2,1
477460,2,1
477461,2,1
477463,2,1
477464,2,1
477465,2,1
477477,2,1
477478,2,1
477479,2,1
477480,2,1
477852,2,1
478896,2,1
479722,2,1
479795,2,1
480986,2,1
480987,2,1
480988,2,1
480994,2,1
480995,2,1
480998,2,1
481001,2,1
481002,2,1
481003,2,1
481617,2,1
481703,2,1
481704,2,1
482211,2,1
482396,2,1
482492,2,1
483233,2,1
483238,2,1
483241,2,1
483801,2,1
484360,2,1
489201,2,1
489202,2,1
491534,2,1
494639,2,1
506615,2,1
507266,2,1
507267,2,1
507268,2,1
511328,2,1
511617,2,1
513159,2,1
513664,2,1
513961,2,1
513974,2,1
514151,2,1
514152,2,1
514486,2,1
514487,2,1
514488,2,1
514489,2,1
514492,2,1
514493,2,1
514494,2,1
514495,2,1
514866,2,1
515205,2,1
515220,2,1
515489,2,1
515539,2,1
515678,11,10
515682,3364,3363
515683,98,97
515687,463,462
515688,4463,4431
515691,1451,1448
515697,246,245
515698,1348,1343
515700,931,918
515701,314,313
515702,312,311
515703,1188,1184
515707,667,665
515708,1193,1194
515717,970,953
515719,300,299
515721,345,344
515725,2926,2917
515727,1024,1023
515732,7994,7973
515733,4237,4223
515734,1950,1939
515738,251,250
515741,560,558
515745,1714,1699
515746,1955,1954
515747,914,909
515750,1640,1635
515754,237,236
515755,129,128
515756,86,85
515759,46,45
515762,342,341
515765,675,665
515767,387,384
515768,604,602
515769,1437,1406
515772,497,493
515773,552,546
515776,8,7
515780,888,882
515782,532,531
515784,885,882
515786,932,918
515792,353,349
515794,357,353
515797,63,62
515801,913,912
515802,211,208
515804,2015,2006
515806,1885,1864
515807,1610,1604
515808,2267,2248
515809,373,372
515810,2450,2439
515811,186,183
515812,11,10
515813,707,706
515816,249,247
515821,1512,1507
515822,1406,1400
515823,919,915
515826,698,691
515828,699,698
515830,451,449
515831,140,139
515834,730,725
515835,1100,1098
515837,404,398
515838,432,431
515839,784,777
515843,53,52
515845,433,431
515850,158,157
515851,730,728
515853,1661,1659
515856,409,407
515857,131,130
515859,802,799
515865,240,238
515867,194,193
515869,127,126
515876,374,373
515880,295,292
515885,677,672
515889,33,32
515897,448,444
515902,1984,1972
515904,250,249
515905,232,231
515906,258,255
515912,419,418
515916,83,82
515921,34,33
515925,60,59
515928,181,180
515930,1183,1165
515931,407,406
515939,143,142
515942,56,55
515946,261,260
515952,595,593
515954,20,19
515956,418,409
515961,1100,1095
515964,944,943
515965,899,892
515969,353,351
515974,12,9
515975,92,91
515980,90,89
515983,658,657
515985,73,72
515986,157,156
515990,706,705
515991,89,88
515999,377,375
516000,519,508
516007,145,143
516008,136,134
516014,174,171
516015,376,375
516016,268,267
516020,345,344
516025,1472,1448
516026,427,402
516027,575,565
516029,617,614
516041,209,208
516049,17,16
516059,1844,1840
516066,58,57
516067,373,371
516068,629,628
516071,299,295
516072,21,19
516073,631,628
516074,927,920
516075,640,638
516076,346,335
516077,48,47
516080,1445,1443
516082,10,9
516085,195,191
516089,47,46
516092,61,60
516101,193,187
516108,90,88
516114,208,207
516121,135,134
516122,147,146
516128,1977,1954
516130,792,791
516139,396,393
516140,190,189
516145,1272,1268
516147,264,263
516148,425,424
516151,95,94
516153,469,467
516156,498,494
516158,9,6
516161,262,260
516164,17,16
516166,115,113
516168,50,49
516170,121,120
516171,117,114
516172,4539,4522
516176,118,112
516177,855,852
516179,172,168
516183,165,162
516186,43,42
516187,194,192
516188,630,611
516194,383,381
516195,880,879
516198,200,198
516201,262,258
516204,256,255
516208,1690,1679
516209,19,18
516211,239,238
516215,1047,1046
516216,1868,1854
516217,1901,1897
516219,537,534
516220,401,395
516221,403,402
516222,243,242
516225,815,803
516226,1133,1120
516227,1343,1335
516228,494,491
516232,1208,1202
516238,145,144
516239,7,6
516262,236,234
516264,330,329
516267,614,613
516277,741,736
516289,296,295
516299,62,61
516307,136,135
516313,32,29
516316,70,69
516322,779,777
516323,528,526
516326,80,79
516333,405,402
516335,12,11
516336,14,13
516341,246,243
516342,199,194
516343,313,312
516344,791,783
516345,523,518
516350,123,121
516351,33,31
516354,84,83
516358,1466,1461
516359,1275,1271
516360,252,251
516361,236,233
516363,869,867
516366,998,995
516369,170,165
516370,577,573
516373,180,178
516375,517,516
516376,448,445
516377,279,278
516381,119,117
516383,2,1
516384,714,709
516385,363,362
516390,138,136
516392,34,33
516405,263,262
516407,475,473
516409,94,93
516410,275,274
516411,718,716
516424,401,397
516427,339,338
516437,174,170
516452,78,77
516457,253,251
516462,440,436
516467,47,46
516469,12,11
516471,739,726
516474,20,19
516475,42,41
516478,293,292
516488,128,127
516489,377,365
516494,37,36
516495,340,338
516500,134,133
516502,199,198
516503,242,241
516504,817,815
516505,824,823
516506,59,58
516510,233,232
516513,197,193
516521,217,215
516531,512,509
516532,148,146
516533,586,585
516535,336,335
516536,197,196
516542,25,24
516550,130,129
516551,16,15
516558,461,454
516566,224,222
516570,20,18
516571,60,57
516572,83,80
516576,10,9
516577,22,21
516581,10,9
516582,739,729
516585,47,46
516586,11,9
516599,30,29
516601,13,12
516608,642,638
516610,492,487
516611,400,398
516619,63,62
516620,17,16
516622,2,1
516625,74,73
516627,12,10
516629,24,23
516638,246,245
516641,676,675
516642,643,633
516645,82,83
516648,19,18
516650,386,385
516651,200,199
516653,253,252
516656,376,372
516659,43,39
516660,374,373
516663,40,39
516674,820,816
516676,45,44
516677,803,793
516678,74,72
516682,1182,1176
516687,213,212
516690,396,395
516691,100,99
516692,718,717
516693,51,50
516702,57,58
516705,1734,1729
516707,365,362
516709,87,86
516710,221,219
516715,557,554
516718,522,518
516721,414,412
516724,275,274
516725,33,32
516726,134,130
516727,128,126
516728,134,133
516730,1073,1066
516739,39,38
516742,178,174
516743,310,309
516746,271,268
516753,687,686
516755,246,245
516758,343,340
516773,380,379
516775,92,91
516782,273,268
516789,144,143
516854,196,195
516855,104,103
516863,96,95
516865,7,6
516871,41,40
516874,226,225
516880,590,589
516882,87,86
516888,2,1
516906,6,5
516913,201,200
516928,31,30
516939,373,372
516949,24,23
516953,386,384
516954,7,6
516962,346,345
516964,220,211
516966,1101,1100
516968,175,174
516971,224,221
516972,96,95
516974,54,52
516976,44,42
516979,1017,1014
516981,14,13
516987,29,28
516990,699,690
516991,59,57
516992,143,142
516993,86,84
516997,135,134
516998,30,27
517001,357,356
517003,45,44
517010,19,17
517013,81,80
517016,188,187
517018,21,20
517028,62,60
517032,91,90
517036,82,81
517041,323,317
517055,131,130
517059,7,5
517060,146,144
517064,24,23
517065,298,297
517077,120,119
517086,106,104
517089,865,860
517090,52,51
517106,559,555
517115,16,15
517116,379,378
517118,24,23
517121,918,911
517123,299,293
517130,671,668
517134,58,56
517136,100,97
517139,333,332
517144,366,364
517145,20,19
517146,411,409
517150,259,244
517151,51,50
517157,162,161
517162,503,500
517163,179,177
517164,267,266
517165,351,350
517169,698,696
517178,9,8
517179,2192,2185
517189,393,392
517192,58,57
517193,70,69
517194,337,336
517200,49,47
517213,122,110
517214,516,514
517216,29,28
517224,6,5
517225,220,219
517246,33,31
517249,145,143
517250,41,40
517251,335,333
517254,74,73
517265,35,34
517268,938,932
517271,12,11
517276,8,5
517278,51,50
517279,86,84
517286,417,413
517289,344,343
517292,359,358
517294,82,79
517303,21,20
517305,163,160
517306,79,77
517312,58,57
517321,12,11
517332,422,421
517339,1063,1054
517357,42,41
517358,105,104
517359,126,124
517364,96,95
517373,39,38
517376,214,209
517377,11,10
517378,1528,1522
517386,16,15
517389,24,23
517395,14,13
517396,4,3
517400,229,228
517404,89,87
517409,207,206
517432,270,267
517443,11,10
517458,12,11
517459,1173,1155
517460,278,275
517461,199,198
517463,559,557
517470,76,75
517471,32,21
517476,475,470
517479,78,74
517483,274,273
517486,64,63
517488,62,60
517491,27,26
517494,56,55
517497,339,335
517500,236,237
517503,7,6
517505,407,404
517513,24,23
517524,122,121
517534,9,8
517537,17,16
517538,18,17
517539,37,36
517543,224,223
517545,194,193
517552,410,409
517559,893,885
517568,96,89
517570,111,110
517576,40,39
517583,483,476
517590,125,124
517617,38,37
517624,50,47
517639,221,219
517643,208,207
517648,53,52
517658,351,344
517659,1155,1153
517673,845,832
517686,120,119
517695,119,118
517701,2,1
517727,1033,1027
517728,45,43
517730,488,486
517743,58,56
517745,13,12
517749,220,219
517750,130,128
517759,26,25
517779,2,1
517794,239,232
517796,412,406
517800,236,235
517803,274,271
517804,111,110
517807,82,76
517808,116,115
517811,375,364
517814,110,109
517815,455,446
517820,642,636
517823,440,439
517829,82,81
517833,16,9
517834,417,416
517836,25,22
517837,61,60
517850,131,130
517859,716,714
517866,158,156
517875,58,57
517876,261,260
517878,145,144
517882,96,95
517888,163,162
517898,143,142
517899,47,45
517903,81,78
517904,14,13
517922,6,5
517928,24,23
517931,242,241
517933,16,15
517936,102,101
517937,131,126
517946,88,87
517952,134,122
517953,37,36
517967,47,46
517972,57,56
517977,90,89
517981,121,117
517982,75,74
517989,7,5
517998,8,7
518011,74,73
518016,53,52
518022,130,129
518024,222,221
518035,52,51
518036,150,149
518037,210,209
518042,22,21
518044,168,166
518048,161,158
518049,146,145
518053,723,716
518056,68,67
518064,189,187
518066,623,620
518068,77,76
518069,11,12
518074,307,302
518094,47,46
518098,81,80
518099,193,192
518103,396,395
518104,446,436
518123,37,36
518125,34,32
518132,103,100
518139,303,301
518141,64,63
518146,41,40
518163,4,3
518173,139,138
518176,125,124
518180,2,1
518181,22,21
518201,40,35
518224,219,213
518230,2,1
518232,1204,1202
518237,12,11
518240,13,12
518242,53,51
518254,479,478
518267,24,22
518269,223,216
518283,73,72
518298,53,52
518299,209,206
518301,41,40
518304,23,22
518306,46,45
518309,24,22
518319,42,41
518332,4,3
518336,31,30
518337,46,44
518343,1126,1107
518352,87,85
518356,35,34
518360,175,172
518361,42,41
518366,179,177
518370,204,202
518372,52,51
518377,39,37
518411,115,114
518413,9,8
518418,4,2
518419,37,36
518430,21,20
518446,15,13
518450,66,65
518455,56,55
518458,134,133
518459,62,61
518468,810,808
518475,172,170
518489,122,119
518501,6,5
518523,318,317
518526,12,11
518538,89,88
518542,249,244
518548,191,172
518549,581,560
518550,8,7
518551,24,23
518558,134,128
518575,146,144
518581,166,164
518582,494,488
518588,108,103
518594,165,164
518595,78,77
518599,181,179
518603,20,19
518607,74,73
518617,289,286
518620,34,32
518628,449,446
518636,96,95
518637,84,83
518644,662,653
518655,19,18
518657,68,67
518658,3,2
518675,103,102
518676,40,39
518677,605,602
518679,47,46
518681,101,97
518683,299,295
518690,568,564
518692,93,91
518710,6,5
518720,160,157
518734,2,1
518736,398,389
518739,3,2
518740,38,30
518744,391,388
518747,86,85
518748,33,32
518749,96,93
518752,5,1
518761,64,63
518765,189,186
518779,18,17
518780,254,253
518785,555,554
518788,383,380
518790,455,447
518796,13,12
518802,17,16
518803,179,174
518809,215,208
518814,42,41
518819,20,19
518825,2,1
518826,41,40
518837,21,20
518852,12,7
518859,137,135
518866,8,7
518867,104,103
518870,76,74
518878,178,173
518890,67,63
518897,29,28
518906,304,302
518907,20,19
518918,11,10
518919,694,682
518921,198,193
518924,257,250
518942,15,12
518943,105,104
518973,65,64
518974,774,773
518987,2,1
518996,23,22
519005,26,25
519014,9,7
519022,45,44
519025,8,6
519030,3,2
519034,10,9
519046,26,24
519049,20,17
519061,7,6
519078,13,12
519084,20,19
519090,242,240
519094,122,121
519111,7,6
519120,34,33
519134,29,28
519142,28,27
519147,33,32
519151,23,22
519156,13,12
519165,109,108
519168,104,103
519171,90,88
519174,48,47
519175,60,59
519186,46,45
519190,8,7
519196,15,14
519205,79,78
519209,26,25
519210,5,4
519211,58,57
519229,35,34
519242,161,159
519251,11,10
519254,38,37
519257,21,20
519262,20,18
519293,17,13
519307,133,132
519308,18,17
519312,11,10
519315,13,12
519338,30,29
519339,13,12
519341,73,72
519350,24,23
519352,89,86
519385,2,1
519397,316,315
519398,9,8
519410,19,18
519415,26,25
519444,18,17
519448,30,29
519456,391,378
519459,26,25
519466,4,3
519467,4,3
519490,349,332
519496,3,2
519498,3,2
519501,3,2
519503,3,2
519504,3,2
519511,5,4
519561,20,15
519579,59,58
519580,73,71
519585,24,23
519598,11,10
519601,47,46
519605,14,12
519609,44,42
519611,86,84
519615,15,14
519617,17,16
519630,52,53
519639,26,25
519642,53,49
519643,17,16
519655,66,65
519668,5,4
519679,101,100
519694,7,6
519695,58,57
519701,20,19
519705,107,105
519706,62,61
519717,64,63
519733,27,26
519744,358,349
519752,21,20
519763,39,36
519787,36,35
519796,3,2
519814,6,5
519826,144,143
519858,11,10
519861,10,9
519868,734,717
519871,205,203
519879,12,11
519885,26,25
519889,25,23
519898,151,150
519900,72,71
519906,52,51
519908,28,27
519909,16,15
519911,33,32
519912,110,109
519919,58,56
519920,44,42
519921,24,21
519922,35,34
519923,33,32
519927,22,21
519930,110,106
519933,82,79
519941,20,19
519961,36,35
519965,47,46
519981,6,5
520005,9,8
520011,258,252
520015,18,17
520034,3,2
520045,140,139
520047,3,2
520081,9,8
520085,2,1
520086,87,85
520087,84,82
520092,8,7
520094,49,48
520100,91,89
520107,60,59
520124,15,16
520136,11,10
520142,6,4
520146,12,11
520156,9,8
520205,58,57
520206,280,275
520207,11,9
520249,122,116
520252,92,91
520264,8,7
520265,142,141
520268,71,69
520269,55,54
520277,10,9
520279,34,33
520284,3,2
520296,38,32
520308,20,19
520315,41,40
520323,744,740
520326,192,190
520330,9,8
520339,39,38
520344,36,35
520345,20,19
520353,11,10
520380,306,304
520385,216,215
520389,5,4
520401,48,47
520408,9,8
520413,277,265
520417,76,75
520428,35,34
520449,55,52
520451,13,12
520468,5,4
520470,6,5
520479,291,285
520486,14,13
520504,39,38
520510,25,24
520511,12,11
520518,55,54
520545,35,34
520546,55,54
520566,46,45
520576,78,77
520581,10,9
520591,17,15
520606,41,39
520608,3,2
520617,14,13
520653,5,4
520656,15,14
520665,22,21
520672,47,46
520678,443,442
520700,2,1
520701,7,6
520707,34,32
520711,30,29
520720,4,3
520726,39,37
520728,18,15
520748,86,83
520757,16,15
520759,14,13
520787,22,21
520791,52,50
520793,37,36
520798,21,20
520820,78,77
520838,12,9
520841,7,6
520854,47,46
520871,99,98
520883,44,43
520898,35,34
520905,16,15
520915,3,2
520932,12,11
520937,37,36
520938,16,15
520941,16,15
520942,46,41
520944,206,202
520964,4,3
520979,93,90
520994,10,9
520995,173,168
521006,59,57
521012,20,14
521019,7,6
521020,12,11
521029,74,69
521057,9,7
521059,18,17
521060,63,62
521067,114,108
521068,47,46
521093,5,4
521104,22,21
521133,69,68
521134,401,399
521151,66,64
521154,41,40
521166,393,388
521170,10,9
521172,7,6
521176,124,123
521180,84,82
521202,126,122
521223,7,6
521246,3,2
521252,7,6
521256,16,15
521262,4,2
521268,4,3
521275,37,36
521277,4,2
521286,10,8
521291,157,156
521292,4,3
521310,13,12
521311,4,3
521312,297,296
521316,140,134
521334,57,56
521335,39,38
521337,53,50
521343,3,2
521344,9,8
521358,119,118
521381,22,21
521398,4,3
521401,20,18
521411,10,9
521417,21,20
521423,5,4
521424,70,68
521431,62,61
521435,9,8
521446,126,125
521447,119,117
521451,9,8
521468,11,9
521470,21,20
521472,57,56
521475,24,22
521477,155,154
521534,6,4
521537,5,4
521552,15,14
521580,2,1
521588,5,4
521592,11,10
521607,13,12
521621,17,16
521663,16,15
521674,52,48
521678,95,94
521693,31,30
521705,4,3
521720,12,11
521734,6,5
521751,8,7
521755,5,4
521759,45,44
521767,3,2
521782,9,7
521802,5,4
521805,340,339
521831,20,19
521843,19,18
521852,52,50
521854,44,40
521869,3,2
521872,3,2
521912,20,19
521919,97,96
521929,12,11
521933,35,34
521934,6,5
521935,15,14
521936,4,3
521937,5,4
521938,20,19
521952,60,59
521958,20,17
521961,4,3
521966,5,3
521971,84,81
521979,50,49
521984,5,4
521991,10,9
522044,14,13
522045,13,12
522057,17,16
522076,106,105
522079,54,47
522081,106,104
522088,2,1
522089,5,3
522115,18,17
522130,245,244
522138,16,15
522146,11,10
522153,36,35
522157,19,18
522167,10,9
522177,5,4
522180,48,47
522222,13,12
522238,87,85
522260,5,4
522262,266,263
522263,19,18
522267,3,2
522268,5,4
522269,4,3
522273,7,6
522293,501,494
522301,12,11
522307,7,6
522350,21,20
522367,268,267
522374,14,12
522388,18,17
522396,4,3
522430,8,7
522434,125,121
522446,54,53
522453,5,4
522456,16,15
522466,17,10
522468,3,2
522483,5,4
522504,30,29
522513,25,23
522520,9,8
522521,36,35
522522,3,2
522535,5,4
522536,49,42
522539,4,3
522543,7,6
522587,14,9
522593,14,13
522595,60,54
522597,20,18
522607,40,33
522625,15,14
522637,36,35
522638,4,3
522689,3,2
522699,20,18
522723,2,1
522733,3,2
522738,3,4
522783,42,39
522791,2,1
522811,68,67
522812,17,16
522828,66,64
522839,20,19
522840,7,6
522851,12,11
522857,16,15
522863,6,5
522864,22,20
522870,15,12
522884,230,221
522885,31,30
522889,10,9
522894,51,48
522895,14,13
522896,17,16
522898,49,48
522899,36,35
522904,359,357
522917,19,18
522938,20,19
522951,23,22
522955,3,2
523000,41,40
523016,4,3
523034,12,11
523053,7,6
523065,7,6
523080,6,5
523090,22,13
523113,9,8
523136,8,7
523150,42,41
523161,21,20
523173,25,23
523182,8,7
523220,6,5
523243,110,101
523252,13,12
523261,17,16
523288,4,3
523292,8,7
523304,5,3
523311,12,11
523314,7,6
523318,36,35
523324,18,17
523351,2,1
523374,174,171
523384,34,32
523385,82,81
523393,57,20
523398,11,10
523401,17,15
523402,3,2
523425,522,516
523426,10,9
523433,9,8
523437,4,2
523473,18,17
523479,14,13
523480,23,22
523496,27,26
523497,138,132
523499,6,5
523510,70,68
523517,3,2
523524,7,6
523532,43,42
523534,4,3
523535,111,110
523567,120,114
523568,74,72
523596,12,11
523598,82,79
523610,3,2
523613,38,37
523622,26,22
523626,131,129
523628,9,8
523631,5,4
523651,7,6
523659,53,52
523673,6,5
523683,60,59
523685,49,48
523749,169,168
523776,14,13
523795,46,45
523797,72,71
523806,7,6
523836,25,24
523845,3,2
523852,6,5
523873,3,2
523883,4,3
523896,11,10
523900,10,9
523911,60,59
523913,12,11
523922,70,69
523933,77,74
523940,7,6
523948,4,3
523962,235,234
523986,4,2
524008,143,142
524022,65,64
524027,41,38
524030,6,5
524069,6,5
524095,7,6
524098,7,6
524100,30,28
524112,10,9
524118,48,47
524131,17,16
524141,16,15
524164,6,5
524165,8,7
524187,7,5
524189,16,15
524190,6,5
524234,3,1
524245,9,8
524247,9,8
524253,6,5
524255,3,2
524262,24,23
524275,35,33
524288,61,59
524291,39,13
524292,10,9
524309,10,9
524312,42,40
524324,239,238
524329,11,10
524333,46,43
524336,9,7
524351,5,4
524354,16,15
524357,32,31
524361,6,5
524362,37,35
524382,7,6
524405,16,13
524421,5,4
524423,5,4
524431,18,16
524465,8,7
524477,37,36
524489,5,4
524493,2,1
524494,2,1
524496,40,39
524500,50,49
524512,5,4
524514,6,5
524516,6,5
524537,5,4
524538,6,5
524539,5,4
524555,43,42
524560,17,14
524574,35,32
524586,22,21
524608,4,3
524656,145,142
524663,232,230
524679,5,4
524681,5,3
524684,3,2
524688,3,2
524746,2,1
524765,26,25
524774,147,145
524806,66,65
524810,129,128
524822,34,33
524831,4,3
524844,5,4
524854,3,2
524901,4,3
524905,38,37
524908,6,5
524923,57,56
524927,5,4
524930,6,5
524931,4,3
524950,22,21
524983,12,11
525016,6,5
525032,2,1
525046,8,7
525052,4,3
525054,2,1
525056,9,5
525058,34,33
525096,66,57
525141,43,42
525155,8,7
525156,3,2
525160,9,8
525172,17,15
525181,14,13
525185,15,14
525195,88,86
525215,35,34
525221,14,13
525231,2,1
525233,2,1
525234,2,1
525235,2,1
525236,2,1
525237,2,1
525238,2,1
525239,2,1
525240,2,1
525241,2,1
525261,5,4
525269,2,1
525270,6,5
525276,31,29
525295,2,1
525309,41,39
525310,14,12
525330,11,7
525333,6,4
525341,16,15
525355,12,11
525366,8,6
525414,5,4
525425,4,3
525437,4,3
525439,4,3
525497,2,1
525519,21,20
525525,2,1
525529,2,1
525530,2,1
525531,2,1
525532,3,2
525545,3,2
525552,3,2
525553,4,3
525607,17,16
525608,73,72
525619,2,1
525620,2,1
525623,2,1
525624,2,1
525625,2,1
525626,14,13
525627,2,1
525629,2,1
525630,2,1
525631,2,1
525633,2,1
525634,2,1
525635,2,1
525637,2,1
525639,9,7
525663,19,17
525668,44,43
525671,7,5
525673,5,4
525682,30,29
525692,121,120
525695,9,6
525709,8,7
525711,4,3
525730,2,1
525731,2,1
525732,2,1
525733,2,1
525734,5,6
525735,2,1
525736,2,1
525749,90,88
525752,11,10
525764,6,5
525773,2,1
525779,4,3
525783,3,2
525810,101,100
525814,4,3
525824,2,1
525835,11,10
525846,2,1
525857,15,14
525889,3,2
525907,71,69
525917,7,6
525945,19,15
525954,5,4
525977,3,2
525989,2,1
525992,7,4
526002,7,6
526005,12,10
526019,2,1
526022,5,4
526027,2,1
526037,91,86
526048,79,78
526051,2,1
526053,3,2
526062,5,4
526068,37,36
526069,90,89
526082,22,21
526083,21,20
526084,3,2
526127,36,32
526136,171,163
526142,3,2
526149,7,6
526184,9,8
526191,43,42
526204,4,2
526207,7,6
526242,2,1
526243,2,1
526244,2,1
526245,14,13
526248,10,8
526260,33,32
526268,2,1
526269,2,1
526270,2,1
526271,2,1
526272,2,1
526310,17,16
526323,37,29
526328,8,7
526329,5,4
526332,49,48
526343,8,7
526345,2,1
526348,8,7
526349,3,2
526356,2,1
526362,5,3
526377,2,1
526390,19,18
526392,38,37
526402,43,36
526407,4,3
526410,2,1
526411,2,1
526414,27,23
526459,14,13
